class_type,wristX,wristY,thumb_CmcX,thumb_CmcY,thumb_McpX,thumb_McpY,thumb_IpX,thumb_IpY,thumb_TipX,thumb_TipY,index_McpX,index_McpY,index_PipX,index_PipY,index_DipX,index_DipY,index_TipX,index_TipY,middle_McpX,middle_McpY,middle_PipX,middle_PipY,middle_DipX,middle_DipY,middle_TipX,middle_TipY,ring_McpX,ring_McpY,ring_PipX,ring_PipY,ring_DipX,ring_DipY,ring_TipX,ring_TipY,pinky_McpX,pinky_McpY,pinky_PipX,pinky_PipY,pinky_DipX,pinky_DipY,pinky_TipX,pinky_TipY
H,1466.436743736267,1217.9479598999023,1291.961431503296,1067.8836107254028,1029.6597480773926,991.4950132369995,816.6518211364746,1046.0978746414185,642.0930624008179,1146.3110446929932,1080.2866220474243,748.871922492981,678.8206100463867,751.6096234321594,432.24334716796875,764.9444937705994,234.8683476448059,769.3469524383545,1141.752004623413,849.8786687850952,696.9770193099976,863.1125688552856,405.3715467453003,894.8187828063965,160.40897369384766,913.4729504585266,1187.0718002319336,1023.0247974395752,772.3534107208252,1165.142297744751,784.5191359519958,1275.4321098327637,853.0650734901428,1318.5186386108398,1216.581106185913,1225.4645824432373,901.2274146080017,1312.7262592315674,870.1154589653015,1383.2827806472778,890.6340003013611,1425.5880117416382
H,1498.5425472259521,1237.1013164520264,1330.7546377182007,1091.90034866333,1037.1577739715576,988.172173500061,793.0175065994263,1018.3006525039673,618.4043884277344,1092.2718048095703,1062.4314546585083,687.9257559776306,638.6796236038208,693.8952803611755,423.10798168182373,684.0348839759827,250.69469213485718,659.1127514839172,1112.9196882247925,779.5178294181824,638.6256814002991,815.7947063446045,363.60108852386475,837.7866744995117,133.56560468673706,846.5175628662109,1144.2526578903198,939.5157098770142,687.4271035194397,1091.5911197662354,727.2330522537231,1210.626721382141,819.1761374473572,1259.3244314193726,1161.2555980682373,1133.432149887085,790.4431819915771,1245.753526687622,790.6383275985718,1324.129343032837,847.1224308013916,1361.004114151001
H,1498.8243579864502,1250.854253768921,1312.7415180206299,1108.065128326416,1034.3437194824219,1007.8200101852417,815.1936531066895,1027.126669883728,636.8486285209656,1089.654803276062,1070.989489555359,725.558340549469,650.5500078201294,722.5810289382935,418.29806566238403,713.3257985115051,235.68344116210938,692.2136545181274,1131.5796375274658,816.7985081672668,675.6399869918823,827.3929953575134,392.1259641647339,848.2226133346558,155.79485893249512,856.0857176780701,1172.3074913024902,975.5004644393921,741.7502403259277,1111.3866567611694,767.4762010574341,1231.1047315597534,843.2692289352417,1275.7031917572021,1191.85471534729,1164.0079021453857,855.2494049072266,1265.5222415924072,840.5424356460571,1341.8185710906982,874.9366402626038,1374.902367591858
H,1473.1714725494385,1223.0603694915771,1304.8816919326782,1070.2530145645142,1020.6902027130127,970.7440137863159,790.7832860946655,997.4466562271118,613.437294960022,1075.2251148223877,1050.3015518188477,699.9912261962891,614.8501634597778,705.609917640686,390.34998416900635,705.1036357879639,212.6535177230835,689.7156834602356,1110.1047992706299,797.4240779876709,640.7124996185303,833.3242535591125,362.12897300720215,861.8398308753967,130.28043508529663,879.126250743866,1151.1850357055664,963.4087681770325,703.249990940094,1100.3838777542114,718.0969715118408,1208.2030773162842,784.1602563858032,1246.58203125,1171.7774868011475,1159.7641706466675,823.8617181777954,1266.5983438491821,797.8951334953308,1337.9721641540527,820.4392790794373,1367.6995038986206
H,1434.293270111084,1145.8187103271484,1241.6571378707886,1006.8247318267822,971.4252352714539,919.827401638031,754.3120384216309,963.6696577072144,570.2025890350342,1064.2553567886353,1015.6776905059814,663.1752848625183,603.7983894348145,675.2026081085205,355.74305057525635,683.6078763008118,150.4056453704834,676.038920879364,1083.588719367981,752.7050971984863,630.696177482605,769.1490054130554,334.1190218925476,792.0134663581848,81.76606893539429,793.6126589775085,1132.1971416473389,917.0008301734924,693.7425136566162,1060.3224039077759,712.448239326477,1181.533932685852,788.6339426040649,1221.5431928634644,1160.3606939315796,1119.6584701538086,821.5306401252747,1212.6895189285278,791.7277812957764,1298.576831817627,813.7421607971191,1342.2443866729736
H,1491.6510581970215,1449.7945308685303,1416.2137508392334,1187.7267360687256,1166.5035486221313,1009.4674825668335,943.3633685112,965.415358543396,734.9761724472046,1003.2806396484375,1213.647484779358,817.511796951294,774.3194103240967,784.3637466430664,548.4561324119568,811.9361400604248,366.3133978843689,852.8813123703003,1231.1944961547852,979.3956279754639,734.2383861541748,950.0476717948914,488.72578144073486,996.1815476417542,282.2754383087158,1025.0921249389648,1219.3608283996582,1184.490442276001,738.4397387504578,1191.3982629776,783.1826210021973,1300.8779287338257,866.7274713516235,1354.5796871185303,1181.311845779419,1398.268699645996,821.9149112701416,1370.8704710006714,865.3481006622314,1423.1563806533813,926.8255829811096,1446.4881420135498
H,1548.4925508499146,1465.6524658203125,1425.360083580017,1215.7201766967773,1169.1250801086426,1015.380859375,961.8180990219116,941.9512748718262,755.4529905319214,969.2928194999695,1255.0238370895386,764.6164894104004,808.3338737487793,724.4423031806946,579.2422890663147,753.2176971435547,395.30134201049805,798.0027794837952,1302.7602434158325,909.244179725647,765.7959461212158,888.9369368553162,501.70451402664185,940.0133490562439,288.48499059677124,980.9626340866089,1311.6514682769775,1108.7783575057983,770.4689502716064,1138.3552551269531,789.8847460746765,1286.0898971557617,858.9526414871216,1364.1371726989746,1285.0178480148315,1314.152717590332,855.0394773483276,1322.4709033966064,886.3713145256042,1402.2879600524902,954.9791812896729,1434.8270893096924
H,1647.5460529327393,1245.7166910171509,1589.0156030654907,1017.8877115249634,1311.1474514007568,888.6205554008484,1052.8837442398071,922.6326942443848,854.5831441879272,1016.3794755935669,1312.686800956726,801.4275431632996,885.6872320175171,894.7964310646057,671.5977787971497,964.1483426094055,509.4826817512512,988.1133437156677,1327.8701305389404,961.5712761878967,875.104546546936,1025.0539779663086,640.8765316009521,1078.4143209457397,450.3821134567261,1098.6236333847046,1344.7167873382568,1150.9933471679688,921.7701554298401,1200.4139423370361,946.8905925750732,1212.0336294174194,1005.8703422546387,1186.4492893218994,1334.9759578704834,1341.0320281982422,1017.5893306732178,1312.7989768981934,1020.4235315322876,1296.3025569915771,1045.0483560562134,1278.9905071258545
H,1642.2271728515625,1244.1699504852295,1585.8032703399658,1008.001446723938,1301.714301109314,866.7976260185242,1031.4717292785645,867.2285676002502,818.9578056335449,924.823522567749,1310.6852769851685,792.0067310333252,860.9031438827515,862.6449108123779,630.3430199623108,916.4899587631226,450.9020447731018,929.1490912437439,1319.7810649871826,975.4708409309387,848.7608432769775,1007.3624849319458,588.9531373977661,1056.2348365783691,376.95348262786865,1076.979160308838,1333.0835103988647,1172.4207401275635,890.4536962509155,1189.3420219421387,970.3230857849121,1195.2959299087524,1073.2669830322266,1165.922999382019,1321.6685056686401,1366.4512634277344,977.886974811554,1306.575059890747,1006.8678855895996,1283.6668491363525,1054.9405813217163,1272.292971611023
H,1449.9144554138184,1554.584264755249,1364.7205829620361,1308.004379272461,1137.7034187316895,1127.8430223464966,948.8553404808044,1067.4066543579102,754.9893260002136,1087.8231525421143,1190.086007118225,903.6274552345276,766.5328979492188,846.1844325065613,536.3872051239014,857.5385808944702,346.77577018737793,886.077344417572,1222.6848602294922,1036.6497039794922,727.2420525550842,966.7818546295166,464.1171097755432,991.9019937515259,248.16709756851196,1005.9748888015747,1220.5824851989746,1222.2856283187866,716.0600423812866,1214.003086090088,725.2562642097473,1356.8388223648071,791.079044342041,1435.6250762939453,1181.994080543518,1415.8891439437866,803.0073046684265,1408.5731506347656,821.3062286376953,1480.6790351867676,873.8559484481812,1510.9171867370605
H,1825.0592947006226,1356.608271598816,1642.0015096664429,1010.6165409088135,1374.8730421066284,746.2581396102905,1165.5187606811523,681.9266676902771,995.4282641410828,788.8607978820801,1539.017915725708,459.5557451248169,975.0116467475891,487.1959090232849,634.6505284309387,599.7825264930725,375.6767511367798,720.7962274551392,1636.38174533844,698.9902853965759,964.9097919464111,751.6320943832397,679.2241930961609,890.0741934776306,520.9116339683533,959.8661661148071,1675.6550073623657,1003.8168430328369,1056.8439960479736,1073.2721090316772,1008.1930160522461,1175.6967306137085,1079.8910856246948,1183.678150177002,1659.6672534942627,1263.1330490112305,1167.7825450897217,1324.6493339538574,1155.7085514068604,1360.7923984527588,1256.6986083984375,1313.2315874099731
H,1770.7524299621582,1350.390076637268,1520.3901529312134,1029.2930603027344,1230.101227760315,774.9865055084229,1002.8723478317261,716.3488268852234,830.0541043281555,817.4816370010376,1478.9910316467285,481.3196063041687,868.784487247467,537.1981859207153,514.4060850143433,644.4509625434875,244.9500560760498,771.8687057495117,1589.2276763916016,729.2252779006958,860.5109453201294,824.8933553695679,583.2747220993042,962.2294902801514,422.41162061691284,1022.6852893829346,1629.6569108963013,1034.3677997589111,973.621666431427,1132.6701641082764,983.0909371376038,1245.6536293029785,1083.5291147232056,1236.0570430755615,1606.3810586929321,1288.2016897201538,1073.1903314590454,1350.421667098999,1111.2744808197021,1393.0691480636597,1250.5416870117188,1349.2274284362793
H,2044.5151627063751,1682.4080049991608,1885.136365890503,1405.3282141685486,1559.0819716453552,1234.6072494983673,1255.9093534946442,1220.1059609651566,1010.2105140686035,1267.6620483398438,1592.918038368225,966.680645942688,1029.7170281410217,1045.953705906868,678.9905577898026,1138.652041554451,415.70261120796204,1214.2188847064972,1652.4097323417664,1189.582720398903,1022.4668681621552,1227.4795025587082,630.0272047519684,1332.0216536521912,333.75054597854614,1398.2854783535004,1697.7788507938385,1465.775966644287,1100.153625011444,1595.8766639232635,1134.091317653656,1698.3819007873535,1274.7053802013397,1706.8345844745636,1710.1818323135376,1747.426688671112,1252.998411655426,1789.0380322933197,1207.2205543518066,1849.6611714363098,1261.9280815124512,1883.750557899475
H,2186.7822110652924,1641.664206981659,1993.359923362732,1319.2890584468842,1648.2117772102356,1159.6813052892685,1350.012868642807,1166.989952325821,1098.1199890375137,1235.104724764824,1653.9792716503143,1005.8210790157318,1095.610186457634,1071.9005018472672,765.119343996048,1165.3117835521698,502.2958666086197,1254.0964782238007,1756.9832503795624,1209.5971405506134,1141.4477229118347,1277.330219745636,836.341455578804,1387.7376914024353,609.3283742666245,1455.5120468139648,1851.9701063632965,1465.87535738945,1270.3022360801697,1559.9852800369263,1125.7122457027435,1682.2603344917297,1074.2022097110748,1740.0571703910828,1910.7754528522491,1715.417504310608,1501.6281604766846,1773.1103301048279,1334.8200917243958,1834.6652388572693,1218.2338535785675,1859.80886220932
H,2000.4230737686157,1560.450792312622,1722.228229045868,1240.8984452486038,1423.7509667873383,1084.0096324682236,1134.4753950834274,1105.3290218114853,924.3325889110565,1229.7505885362625,1591.3359820842743,980.9970110654831,1114.7619783878326,1021.915003657341,818.871408700943,1219.5146828889847,614.0453368425369,1390.669345855713,1727.8818786144257,1162.4101549386978,1139.0556395053864,1232.4337661266327,790.0186628103256,1398.671269416809,580.0636857748032,1537.8031134605408,1812.5984072685242,1395.1581716537476,1263.3627653121948,1452.8180658817291,917.2117710113525,1597.622036933899,732.6547801494598,1696.0754990577698,1831.7148089408875,1626.2862086296082,1427.193284034729,1714.8788273334503,1186.5955591201782,1792.81085729599,1056.5818846225739,1836.7238342761993
H,1950.473040342331,1424.2486655712128,1892.2679126262665,1142.5141990184784,1509.0258419513702,964.6669775247574,1145.3714221715927,1003.2642632722855,876.1869370937347,1125.5660653114319,1523.4138071537018,728.5381108522415,934.8680078983307,773.5373079776764,648.7565487623215,859.2165261507034,442.4579441547394,933.2378208637238,1502.1049976348877,929.4434636831284,846.792608499527,963.4065628051758,552.1662533283234,1035.299375653267,312.039777636528,1078.1937837600708,1479.9174666404724,1174.658089876175,934.3822300434113,1202.3815512657166,1106.046512722969,1266.465187072754,1263.0391120910645,1273.5725939273834,1451.8040418624878,1418.0676639080048,1078.6961019039154,1396.5125381946564,1189.5790696144104,1421.4669167995453,1283.1833958625793,1419.6646213531494
H,1897.2289562225342,1471.1032807826996,1815.4595792293549,1248.115673661232,1469.7572588920593,1073.1972754001617,1136.6674304008484,1113.281473517418,883.8116377592087,1234.1263145208359,1510.3095769882202,804.0007203817368,1031.2259942293167,800.5958795547485,783.1736654043198,851.1241525411606,597.1700698137283,892.0734375715256,1496.4254200458527,950.1752257347107,953.6487609148026,926.748588681221,686.8676096200943,937.2400492429733,468.3491587638855,940.3043985366821,1471.3375270366669,1147.6731300354004,1052.282303571701,1171.2950468063354,1162.2199416160583,1233.6225807666779,1268.4325873851776,1239.631026983261,1434.0606331825256,1341.8485224246979,1144.1289633512497,1343.9735770225525,1224.3424355983734,1371.0665702819824,1305.2403926849365,1356.2333583831787
H,1971.4835286140442,1408.1305265426636,1915.9707427024841,1213.0530178546906,1566.5316581726074,1047.3303496837616,1230.2567064762115,1089.25960958004,962.8205746412277,1230.5566668510437,1596.972942352295,793.5265451669693,1114.0083521604538,807.5312525033951,863.4411543607712,848.2513576745987,668.9850240945816,885.467603802681,1578.2338380813599,934.2809766530991,1034.1904312372208,940.9544616937637,787.3107492923737,969.170480966568,574.190691113472,979.2087972164154,1556.781828403473,1134.8173767328262,1119.8598146438599,1189.1557276248932,1229.5208871364594,1258.0901384353638,1323.0247795581818,1268.6145305633545,1525.5309641361237,1339.5285606384277,1247.958093881607,1363.1047308444977,1333.6856663227081,1394.3718373775482,1402.089148759842,1383.729726076126
H,81.13983190059662,3455.143341064453,140.42206072807312,3591.6454467773438,140.6471518278122,3700.595489501953,135.75744128227234,3775.1671142578125,130.67414319515228,3854.584259033203,39.080370008945465,3751.8500061035156,41.53615719079971,3844.4716186523438,56.4753680229187,3892.0550537109375,67.06574016809464,3921.1842041015625,35.896726965904236,3708.9967346191406,42.204648584127426,3795.1660766601562,61.92068353295326,3840.0196838378906,76.124471783638,3873.1720275878906,48.636598616838455,3670.6635131835938,59.77449768781662,3742.9425659179688,76.48558151721954,3782.472198486328,90.52010750770569,3810.592529296875,66.31776452064514,3639.085235595703,75.87347388267517,3696.2122192382812,85.78632134199142,3730.221221923828,95.88488441705704,3757.3676147460938
H,1759.4412841796875,1549.4419555664062,1691.9008264541626,1414.3145141601562,1583.55611038208,1361.3348693847656,1482.1936101913452,1370.4484405517578,1403.8086986541748,1389.0106658935547,1548.634630203247,1309.2426452636719,1379.3588933944702,1289.2587890625,1266.8236808776855,1277.300033569336,1184.80344581604,1272.84521484375,1535.8868350982666,1397.0580139160156,1354.7031021118164,1332.1060180664062,1218.1068449020386,1311.2984619140625,1113.5902471542358,1296.128402709961,1529.5054540634155,1495.4054260253906,1362.7307224273682,1473.287612915039,1357.9561338424683,1484.5436553955078,1391.2391119003296,1489.2254791259766,1524.250400543213,1590.293930053711,1405.7577018737793,1559.4228973388672,1363.5369091033936,1553.166732788086,1351.5772895812988,1550.7357330322266
H,804.3099074363708,2644.1954956054688,772.9238653182983,2745.696258544922,783.3304719924927,2821.5694885253906,785.7122488021851,2873.7693786621094,785.2324814796448,2890.0332641601562,894.3579530715942,2821.6345825195312,864.7961049079895,2876.8439025878906,827.5503058433533,2865.2796936035156,812.0305781364441,2846.4886779785156,904.9191126823425,2781.1266174316406,849.5419774055481,2842.238067626953,807.7874436378479,2828.4510498046875,787.2378010749817,2805.5209350585938,892.1638340950012,2739.8567504882812,830.8283247947693,2795.482177734375,794.2895245552063,2780.3114318847656,782.4731059074402,2757.6158752441406,869.8835411071777,2699.9373779296875,821.8228416442871,2738.897918701172,787.2740135192871,2733.732421875,772.8612070083618,2720.106903076172
H,1716.2470045089722,1510.2273559570312,1657.6326923370361,1381.496566772461,1543.434624671936,1329.920150756836,1435.4195623397827,1351.4593963623047,1367.3727645874023,1384.6070709228516,1505.5285034179688,1298.4180908203125,1316.6145868301392,1272.1668090820312,1199.5766010284424,1259.4354400634766,1113.766679763794,1255.6571044921875,1491.630027770996,1391.6059112548828,1293.7335224151611,1321.0867309570312,1154.8537883758545,1296.3433227539062,1045.067931175232,1282.5821228027344,1482.4381551742554,1491.414779663086,1305.9914665222168,1462.0773010253906,1321.287197113037,1467.8511657714844,1368.5160884857178,1472.8423919677734,1471.6222400665283,1586.3297882080078,1338.9267797470093,1535.8881225585938,1316.5582704544067,1519.0570678710938,1328.3537607192993,1514.8174438476562
H,1724.173392534256,1723.6599111557007,1597.338540315628,1612.0212211608887,1450.3113985061646,1550.1743717193604,1332.9028851985931,1550.8341398239136,1240.2765562534332,1567.7450542449951,1402.3210995197296,1370.2546730041504,1156.2736973762512,1371.8188009262085,1013.4712901115417,1365.6505756378174,913.0914959907532,1354.2088117599487,1413.7878906726837,1482.6277523040771,1134.0198819637299,1464.6970148086548,979.3148174285889,1467.5223331451416,849.7690737247467,1472.2239294052124,1432.8080055713654,1623.96675491333,1237.8935143947601,1704.5125102996826,1342.8522634506226,1723.2937145233154,1420.4565846920013,1714.8982152938843,1451.7543053627014,1758.233479499817,1291.5725283622742,1828.5714845657349,1369.205408334732,1828.9032878875732,1432.6853642463684,1819.580551147461
H,1350.9921927452087,1653.926245689392,1303.5671954154968,1666.0753755569458,1275.85440158844,1690.6358842849731,1270.7259213924408,1724.049753189087,1285.5874013900757,1769.291389465332,1265.9798748493195,1665.9659004211426,1172.9167585372925,1667.4266948699951,1106.6810002326965,1666.6766443252563,1058.508754491806,1675.608003616333,1252.618649482727,1633.3370895385742,1122.6771140098572,1635.991976737976,1050.1880300045013,1647.1225118637085,1003.0353770256042,1665.1671772003174,1230.6515729427338,1607.3093376159668,1100.6705389022827,1583.0419397354126,1049.267126083374,1597.2273378372192,1017.8343272209167,1609.4702816009521,1204.3048768043518,1580.197735786438,1115.7621009349823,1551.3775234222412,1089.4564003944397,1559.3163900375366,1076.100357055664,1578.669997215271
H,1667.7757716178894,1586.3914489746094,1558.9990196228027,1465.3348264694214,1471.9402613639832,1403.6547231674194,1403.8803141117096,1371.0059518814087,1366.8116569519043,1378.9015197753906,1383.0977339744568,1304.5539302825928,1205.5902500152588,1284.4923429489136,1122.0735805034637,1301.6737976074219,1084.2515716552734,1313.8640766143799,1396.048427581787,1382.9719066619873,1173.823843717575,1351.6208686828613,1096.5752398967743,1340.230694770813,1071.6022417545319,1345.817151069641,1417.9532046318054,1476.9144706726074,1296.0983963012695,1545.3203086853027,1370.2281103134155,1570.4988222122192,1432.3158280849457,1576.4132432937622,1445.8581941127777,1573.332124710083,1345.900792837143,1638.2594785690308,1398.623549938202,1625.36874294281,1455.170643568039,1598.705943107605
H,2019.2697715759277,2144.8003463745117,1812.9707915782928,1881.896770477295,1609.81738615036,1686.4254341125488,1452.2395741939545,1622.9745540618896,1335.1557819843292,1680.4150199890137,1415.8581984043121,1569.218370437622,1055.530136346817,1607.7250785827637,803.6949044466019,1663.0178146362305,622.8447761535645,1718.4537391662598,1409.858144044876,1678.6595993041992,1014.7971124649048,1727.7232475280762,743.8211402893066,1796.9453430175781,552.3950242996216,1862.413215637207,1435.7206020355225,1833.5601539611816,1146.0008618831635,1942.326587677002,1130.2242908477783,2023.219711303711,1178.9951419830322,2075.387008666992,1457.010136127472,1987.607219696045,1260.9233300685883,2065.0609016418457,1273.6975758075714,2106.9939193725586,1309.4908525943756,2139.9904975891113
H,1568.6340408325195,2086.2082443237305,1513.6593689918518,1873.814598083496,1331.1049683094025,1758.1587753295898,1154.3979613780975,1787.1836242675781,1018.4986124038696,1853.1145248413086,1167.4624264240265,1583.0193271636963,805.5528223514557,1654.1411018371582,625.879767537117,1716.0683670043945,503.06912326812744,1756.6484870910645,1116.4653568267822,1713.9977760314941,718.3206903934479,1789.2086906433105,529.7796957492828,1839.8106422424316,402.2225103378296,1868.1676025390625,1092.874204158783,1895.402011871338,778.7496138811111,1981.201675415039,661.1745171546936,2027.3134231567383,575.3732911348343,2044.1211433410645,1094.9825620651245,2078.230155944824,931.5199298858643,2139.653537750244,972.7237393856049,2184.2188110351562,1013.309464931488,2204.6760864257812
H,1660.6893725395203,2088.496536254883,1587.5488543510437,1922.299461364746,1398.441647529602,1834.948070526123,1234.9223284721375,1870.4387741088867,1122.8855288028717,1953.6289443969727,1269.98392868042,1687.6201629638672,935.7074267864227,1746.480354309082,775.28153693676,1793.6360549926758,648.2499089241028,1830.0716857910156,1246.9296598434448,1805.0753746032715,882.2880327701569,1880.1504936218262,711.257975935936,1936.2331008911133,573.7677283287048,1989.075096130371,1231.9353239536285,1965.4606704711914,987.1495649814606,2097.3740272521973,1089.8998939990997,2166.6684951782227,1174.3838067054749,2207.92000579834,1231.1928133964539,2139.7379722595215,1039.5165309906006,2238.5903549194336,1110.9256918430328,2289.010208129883,1171.1170885562897,2325.796417236328
H,1476.0488290786743,1882.1327590942383,1414.1422712802887,1700.6680183410645,1256.7870483398438,1621.9552116394043,1092.4536488056183,1648.2417755126953,967.9211132526398,1716.9866409301758,1067.5133922100067,1461.9372253417969,755.8208659887314,1554.1653900146484,588.8762587308884,1623.9898109436035,476.80969297885895,1690.920696258545,1023.1620383262634,1583.5479183197021,677.5421966314316,1696.1453247070312,509.7259465456009,1769.7652130126953,391.4817695617676,1835.8451385498047,1006.6642963886261,1752.9927062988281,787.2803871631622,1903.2125930786133,841.6403127908707,1993.3427352905273,905.1336107254028,2042.0285682678223,1007.9599964618683,1928.074275970459,892.9186828136444,2037.5766906738281,955.2306940555573,2091.55135345459,1007.7932188510895,2124.5590209960938
H,2683.9059734344482,2227.424967765808,2606.5850114822388,2122.832043647766,2498.4482860565186,2058.483229160309,2410.6244945526123,2032.3787655830383,2349.1077089309692,2015.028043270111,2469.595398902893,2074.1583728790283,2311.9532775878906,2093.228190422058,2191.717200279236,2104.6042165756226,2088.522720336914,2108.0421562194824,2487.8632593154907,2172.3740406036377,2311.3920307159424,2185.2807989120483,2179.7394704818726,2183.2416620254517,2081.604952812195,2178.309609413147,2516.8440914154053,2266.615774154663,2380.4664945602417,2276.5395736694336,2317.9810094833374,2263.6614084243774,2277.008500099182,2245.027509689331,2542.2638511657715,2349.9755897521973,2445.412130355835,2354.859736442566,2421.560068130493,2357.635771751404,2408.745861053467,2348.022232055664
I,1543.3589687347412,2110.6712522506714,1342.7785634994507,2126.395290374756,1132.060614824295,2041.814769744873,1113.00031042099,1974.5569620132446,1226.3481867313385,1935.6050024032593,1197.486249446869,1622.3300018310547,1159.0946781635284,1769.0595417022705,1231.8570277690887,1922.6235237121582,1283.4636912345886,1969.9430379867554,1334.7732517719269,1583.6550312042236,1312.773931503296,1758.861925125122,1371.723298072815,1951.3775596618652,1417.1928284168243,2038.7092380523682,1476.4576077461243,1608.12663936615,1461.9536876678467,1776.715124130249,1488.4225645065308,1956.325743675232,1527.6228775978088,2026.4521684646606,1613.8222253322601,1686.6732835769653,1606.2433369159698,1580.960223197937,1619.9926385879517,1504.2909317016602,1641.048023700714,1431.8824186325073
I,1737.9033479690552,1925.7011108398438,1630.2975039482117,1870.034462928772,1596.540162563324,1778.7914667129517,1544.4748320579529,1727.4975290298462,1478.2752327919006,1722.1985025405884,1725.0393669605255,1550.5625247955322,1618.3813734054565,1532.1826782226562,1553.394368648529,1642.0812816619873,1528.9773445129395,1714.7644805908203,1760.8646829128265,1553.4200868606567,1609.2909450531006,1583.632921218872,1543.9688358306885,1773.715075492859,1524.2050423622131,1896.815489768982,1779.268251657486,1560.0894718170166,1648.7304375171661,1601.2247924804688,1566.1825768947601,1782.794755935669,1525.4569051265717,1895.6428928375244,1788.4374468326569,1559.5955286026,1803.9470257759094,1366.1053657531738,1801.4703619480133,1239.4677376747131,1782.8169043064117,1128.7029294967651
I,1842.7713539600372,2142.739175796509,1661.1745591163635,2153.6120681762695,1546.24121260643,2086.9196004867554,1436.7992033958435,2044.7716732025146,1315.8352432250977,2010.9156045913696,1623.8914811611176,1740.7962245941162,1532.601309299469,1746.4663610458374,1511.993536233902,1892.1809911727905,1486.2597012519836,1978.0819692611694,1698.0635726451874,1689.9146995544434,1621.3928225040436,1700.2199487686157,1617.797070980072,1891.621792793274,1623.6996309757233,1977.8312358856201,1770.6583700180054,1646.8165035247803,1680.3603837490082,1650.1207180023193,1640.0153031349182,1857.6669969558716,1617.3741023540497,1958.3375988006592,1838.593718290329,1610.9215564727783,1803.010115146637,1417.263572692871,1777.9365856647491,1256.7082290649414,1740.6217246055603,1085.513376235962
I,1858.023443698883,2155.835964202881,1634.6613471508026,2129.9553050994873,1470.0604519844055,2039.3398332595825,1373.5914766788483,1982.186442375183,1294.2340178489685,1961.1091775894165,1493.7608592510223,1642.9684448242188,1392.106171131134,1652.0594873428345,1393.1709051132202,1814.6317529678345,1420.9032754898071,1913.3913764953613,1613.2841005325317,1620.2980327606201,1512.9511749744415,1633.8575954437256,1542.9242541790009,1853.6819791793823,1605.8318839073181,1939.0610694885254,1739.880234003067,1615.5671100616455,1637.8385059833527,1614.7475051879883,1631.2511122226715,1843.919038772583,1661.6282744407654,1961.7330169677734,1874.681129693985,1617.0690536499023,1842.9131112098694,1394.0528478622437,1790.523500919342,1242.380497932434,1745.167860031128,1070.5389280319214
I,612.4836802482605,950.6316875219345,533.767506480217,954.2731258869171,458.60132575035095,915.5058054924011,436.2441748380661,863.497013926506,465.6528979539871,821.1463788747787,463.48120272159576,789.2414726018906,420.8688586950302,761.8679096698761,449.3778347969055,815.4271968603134,481.4550429582596,855.0469717979431,506.107896566391,768.7024148702621,468.51785480976105,760.3904066085815,497.6063221693039,841.3552207946777,530.5250734090805,885.2329747676849,551.3961017131805,757.3660655021667,523.9855796098709,746.3926116228104,536.1221730709076,826.8932312726974,553.8680255413055,873.5949546098709,600.9361892938614,748.7973905801773,590.2059674263,663.4847481250763,578.7119418382645,616.3292861580849,569.156214594841,568.316678404808
I,657.2874784469604,972.6364009380341,572.6927071809769,969.8733382225037,496.23388051986694,926.4406162500381,471.07306122779846,876.5604563951492,490.8601641654968,834.2331980466843,495.85604667663574,797.0762462615967,449.6600031852722,771.2582677602768,479.3824553489685,831.8464684486389,513.6790573596954,873.8604471683502,542.0262068510056,777.0236465930939,495.9697723388672,769.7792539596558,525.403618812561,858.2211146354675,559.7128719091415,909.1454339027405,591.3811773061752,765.6697249412537,552.6596903800964,753.5581277608871,564.3061548471451,837.4797768592834,583.4764391183853,887.2569679021835,643.6268091201782,757.1974987983704,630.1132589578629,663.7903150320053,618.1662976741791,614.7550560235977,606.7589968442917,566.2489135861397
I,635.4658752679825,1009.1285479068756,552.4770319461823,1019.1549272537231,460.57695150375366,984.9357273578644,432.9148381948471,934.9397971630096,478.3865511417389,886.7259032726288,458.8504582643509,836.6403623819351,400.02545714378357,804.0399594306946,440.10820984840393,870.3104482889175,485.4373633861542,915.2793536186218,512.6333981752396,809.7654229402542,462.3558819293976,798.4387741088867,499.3066191673279,892.5233256816864,543.963298201561,947.0416938066483,569.6776807308197,794.8482238054276,533.3416163921356,799.0972179174423,550.0012636184692,895.2957708835602,577.9025852680206,951.798137307167,628.4940540790558,783.0205661058426,619.1449016332626,677.6825172901154,607.7831983566284,623.124830186367,601.3313680887222,569.7708047628403
I,635.8106732368469,957.6373833417892,550.4487007856369,957.881805062294,473.76103699207306,915.9828810691833,447.930246591568,864.6311815977097,480.1636040210724,827.1503750085831,483.1094741821289,796.4923057556152,439.08700346946716,775.3075262308121,467.7879810333252,831.0294765233994,498.9513158798218,868.1857922077179,523.5722064971924,777.5893787145615,478.60653698444366,765.8709713220596,507.09351897239685,847.0915775299072,539.1608476638794,889.7038885354996,565.5076503753662,764.6024273633957,528.7059545516968,746.0816378593445,540.8984273672104,824.5966689586639,559.0141117572784,869.2632673978806,610.4158759117126,753.9486141204834,600.0568270683289,667.2615169286728,587.987020611763,619.0171299576759,577.1224200725555,568.4663608670235
